transmission_line_id,circuit_id,province,operating_region,owner,number_of_circuits,current,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage_in_kv,reactance_in_ohm,summer_ampacity,winter_ampacity,summer_rating_in_mva,winter_rating_in_mva,power_factor,smax,summer_capacity_in_mw,winter_capacity_in_mw,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes,sources
9599,L1128,QC,Québec,HQT,1,ac,15.75,9.722,52.5,32.407,120,,,,,,,3,107,118,,QC_DOG_DSS,,QC_PAQ_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9600,L1128,QC,Québec,HQT,1,ac,18.375,11.343,52.5,32.407,120,,,,,,,3,107,118,,QC_PAQ_DSS,,QC_LAF_TSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9601,L1130,QC,Québec,HQT,1,ac,5.7,3.519,5.7,3.519,120,,,,,,,3,107,118,,QC_BRY_GSS,,QC_ESS_ISS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9602,L1131,QC,Québec,HQT,1,ac,7,4.321,7,4.321,120,,,,,,,3,107,118,,QC_LCS_GSS,,QC_DRN_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9603,L1132,QC,Québec,HQT,1,ac,18.375,11.343,18.375,11.343,120,,,,,,,3,107,118,,QC_LCT_DSS,,QC_RIG_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9604,L1133,QC,Québec,HQT,1,ac,18.375,11.343,18.375,11.343,120,,,,,,,3,107,118,,QC_SPL_DSS,,QC_RIG_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9605,L1134,QC,Québec,HQT,1,ac,8.778,5.419,8.778,5.419,120,,,,,,,3,107,118,,QC_CHO_TSS,,QC_STO_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9606,L1135,QC,Québec,HQT,1,ac,7.98,4.926,7.98,4.926,120,,,,,,,3,107,118,,QC_DUV_TSS,,QC_LDY_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9607,L1136,QC,Québec,HQT,1,ac,3.192,1.97,11.97,7.389,120,,,,,,,3,107,118,,QC_DUV_TSS,,QC_SFR_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9608,L1136,QC,Québec,HQT,1,ac,8.778,5.419,11.97,7.389,120,,,,,,,3,107,118,,QC_SFR_DSS,,QC_TER_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9609,L1137,QC,Québec,HQT,1,ac,7.98,4.926,15.96,9.852,120,,,,,,,3,107,118,,QC_DUV_TSS,,QC_SRO_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9610,L1137,QC,Québec,HQT,1,ac,7.98,4.926,15.96,9.852,120,,,,,,,3,107,118,,QC_SRO_DSS,,QC_RND_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9611,L1138,QC,Québec,HQT,1,ac,7.98,4.926,7.98,4.926,120,,,,,,,3,107,118,,QC_DUV_TSS,,QC_LDY_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9612,L1139,QC,Québec,HQT,1,ac,7.98,4.926,15.96,9.852,120,,,,,,,3,107,118,,QC_DUV_TSS,,QC_SRO_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9613,L1139,QC,Québec,HQT,1,ac,7.98,4.926,15.96,9.852,120,,,,,,,3,107,118,,QC_SRO_DSS,,QC_RND_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9614,L1141,QC,Québec,HQT,1,ac,23.625,14.583,23.625,14.583,120,,,,,,,3,107,118,,QC_CHH_GSS,,QC_SPE_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9615,L1142,QC,Québec,HQT,1,ac,34.125,21.065,63,38.889,120,,,,,,,3,107,118,,QC_SPE_DSS,,QC_MOR_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9616,L1142,QC,Québec,HQT,1,ac,28.875,17.824,63,38.889,120,,,,,,,3,107,118,,QC_MOR_DSS,,QC_BEC_TSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9617,L1143,QC,Québec,HQT,1,ac,44.625,27.546,44.625,27.546,120,,,,,,,3,107,118,,QC_CHH_GSS,,QC_ASB_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9618,L1145,QC,Québec,HQT,1,ac,26.25,16.204,44,27.16,120,,,,,,,3,107,118,,QC_GRP_DSS,,QC_CHR_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9619,L1145,QC,Québec,HQT,1,ac,15.75,9.722,44,27.16,120,,,,,,,3,107,118,,QC_CHR_DSS,,QC_SH3_GSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9620,L1145,QC,Québec,HQT,1,ac,1,0.617,44,27.16,120,,,,,,,3,107,118,,QC_SH3_GSS,,QC_LMN_SWS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9621,L1145,QC,Québec,HQT,1,ac,1,0.617,44,27.16,120,,,,,,,3,107,118,,QC_LMN_SWS,,QC_SH2_GSS,Line name assumed,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9622,L1146,QC,Québec,HQT,1,ac,34.2,21.111,34.2,21.111,120,,,,,,,3,107,118,,QC_QUY_TSS,,QC_PAU_GSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9623,L1151,QC,Québec,HQT,1,ac,26.25,16.204,44,27.16,120,,,,,,,3,107,118,,QC_GRP_DSS,,QC_CHR_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9624,L1151,QC,Québec,HQT,1,ac,15.75,9.722,44,27.16,120,,,,,,,3,107,118,,QC_CHR_DSS,,QC_SH3_GSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9625,L1151,QC,Québec,HQT,1,ac,1,0.617,44,27.16,120,,,,,,,3,107,118,,QC_SH3_GSS,,QC_LMN_SWS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9626,L1151,QC,Québec,HQT,1,ac,1,0.617,44,27.16,120,,,,,,,3,107,118,,QC_LMN_SWS,,QC_SH2_GSS,Line name assumed,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9627,L1152,QC,Québec,HQT,1,ac,1.05,0.648,40.425,24.954,120,,,,,,,3,107,118,,QC_MAR_DSS,,QC_CHH_GSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9628,L1152,QC,Québec,HQT,1,ac,39.375,24.306,40.425,24.954,120,,,,,,,3,107,118,,QC_CHH_GSS,,QC_YAM_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9629,L1153,QC,Québec,HQT,1,ac,21,12.963,21,12.963,120,,,,,,,3,107,118,,QC_SRS_DSS,,QC_YAM_DSS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9630,L1154,QC,Québec,HQT,1,ac,1.35,0.833,1.8,1.111,120,,,,,,,3,107,118,,QC_SOR_DSS,,QC_FGS_ISS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
9631,L1154,QC,Québec,HQT,1,ac,0.45,0.278,1.8,1.111,120,,,,,,,3,107,118,,QC_FGS_ISS,,QC_GEC_ISS,,"circuit_id:373, owner:373, planning_rgn:None, num_of_circuits:391, current:None, line_segment_length_km:391, line_segment_length_mi:391, line_length_km:391, line_length_mi:391, voltage:373, reactance:24, smax:25, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:23, starting_node_code:None, ending_node_name:391, ending_node_code:None, other_references:None, notes:None"
