local_time,province,daily_hour_ending,annual_hour_ending,demand_MWh
2020-10-30 00:00:00,BC,1,7273,6052
2020-10-30 01:00:00,BC,2,7274,5947
2020-10-30 02:00:00,BC,3,7275,5950
2020-10-30 03:00:00,BC,4,7276,6023
2020-10-30 04:00:00,BC,5,7277,6283
2020-10-30 05:00:00,BC,6,7278,6883
2020-10-30 06:00:00,BC,7,7279,7600
2020-10-30 07:00:00,BC,8,7280,7871
2020-10-30 08:00:00,BC,9,7281,7853
2020-10-30 09:00:00,BC,10,7282,7829
2020-10-30 10:00:00,BC,11,7283,7592
2020-10-30 11:00:00,BC,12,7284,7643
2020-10-30 12:00:00,BC,13,7285,7543
2020-10-30 13:00:00,BC,14,7286,7467
2020-10-30 14:00:00,BC,15,7287,7489
2020-10-30 15:00:00,BC,16,7288,7585
2020-10-30 16:00:00,BC,17,7289,7768
2020-10-30 17:00:00,BC,18,7290,8002
2020-10-30 18:00:00,BC,19,7291,7794
2020-10-30 19:00:00,BC,20,7292,7535
2020-10-30 20:00:00,BC,21,7293,7297
2020-10-30 21:00:00,BC,22,7294,6937
2020-10-30 22:00:00,BC,23,7295,6577
2020-10-30 23:00:00,BC,24,7296,6296
2020-10-31 00:00:00,BC,1,7297,6147
2020-10-31 01:00:00,BC,2,7298,6071
2020-10-31 02:00:00,BC,3,7299,6053
2020-10-31 03:00:00,BC,4,7300,6089
2020-10-31 04:00:00,BC,5,7301,6292
2020-10-31 05:00:00,BC,6,7302,6655
2020-10-31 06:00:00,BC,7,7303,7131
2020-10-31 07:00:00,BC,8,7304,7552
2020-10-31 08:00:00,BC,9,7305,7724
2020-10-31 09:00:00,BC,10,7306,7700
2020-10-31 10:00:00,BC,11,7307,7593
2020-10-31 11:00:00,BC,12,7308,7475
2020-10-31 12:00:00,BC,13,7309,7336
2020-10-31 13:00:00,BC,14,7310,7198
2020-10-31 14:00:00,BC,15,7311,7179
2020-10-31 15:00:00,BC,16,7312,7281
2020-10-31 16:00:00,BC,17,7313,7499
2020-10-31 17:00:00,BC,18,7314,7572
2020-10-31 18:00:00,BC,19,7315,7467
2020-10-31 19:00:00,BC,20,7316,7287
2020-10-31 20:00:00,BC,21,7317,7086
2020-10-31 21:00:00,BC,22,7318,6828
2020-10-31 22:00:00,BC,23,7319,6537
2020-10-31 23:00:00,BC,24,7320,6320
2020-11-01 00:00:00,BC,1,7321,6189
2020-11-01 01:00:00,BC,2,7322,6136
2020-11-01 02:00:00,BC,3,7323,6124
2020-11-01 03:00:00,BC,4,7324,6146
2020-11-01 04:00:00,BC,5,7325,6251
2020-11-01 05:00:00,BC,6,7326,6450
2020-11-01 06:00:00,BC,7,7327,6760
2020-11-01 07:00:00,BC,8,7328,7112
2020-11-01 08:00:00,BC,9,7329,7408
2020-11-01 09:00:00,BC,10,7330,7478
2020-11-01 10:00:00,BC,11,7331,7438
2020-11-01 11:00:00,BC,12,7332,7352
2020-11-01 12:00:00,BC,13,7333,7200
2020-11-01 13:00:00,BC,14,7334,7051
2020-11-01 14:00:00,BC,15,7335,6959
2020-11-01 15:00:00,BC,16,7336,7044
2020-11-01 16:00:00,BC,17,7337,7427
2020-11-01 17:00:00,BC,18,7338,8001
2020-11-01 18:00:00,BC,19,7339,7923
2020-11-01 19:00:00,BC,20,7340,7687
2020-11-01 20:00:00,BC,21,7341,7445
2020-11-01 21:00:00,BC,22,7342,7121
2020-11-01 22:00:00,BC,23,7343,6699
2020-11-01 23:00:00,BC,24,7344,6394
2020-11-02 00:00:00,BC,1,7345,6170
2020-11-02 01:00:00,BC,2,7346,6068
2020-11-02 02:00:00,BC,3,7347,6078
2020-11-02 03:00:00,BC,4,7348,6133
2020-11-02 04:00:00,BC,5,7349,6334
2020-11-02 05:00:00,BC,6,7350,6743
2020-11-02 06:00:00,BC,7,7351,7413
2020-11-02 07:00:00,BC,8,7352,8040
2020-11-02 08:00:00,BC,9,7353,8189
2020-11-02 09:00:00,BC,10,7354,8151
2020-11-02 10:00:00,BC,11,7355,8017
2020-11-02 11:00:00,BC,12,7356,7948
2020-11-02 12:00:00,BC,13,7357,7866
2020-11-02 13:00:00,BC,14,7358,7769
2020-11-02 14:00:00,BC,15,7359,7648
2020-11-02 15:00:00,BC,16,7360,7638
2020-11-02 16:00:00,BC,17,7361,8017
2020-11-02 17:00:00,BC,18,7362,8433
2020-11-02 18:00:00,BC,19,7363,8318
2020-11-02 19:00:00,BC,20,7364,8068
2020-11-02 20:00:00,BC,21,7365,7782
2020-11-02 21:00:00,BC,22,7366,7399
2020-11-02 22:00:00,BC,23,7367,6913
2020-11-02 23:00:00,BC,24,7368,6508
2020-11-03 00:00:00,BC,1,7369,6207
2020-11-03 01:00:00,BC,2,7370,6057
2020-11-03 02:00:00,BC,3,7371,5946
2020-11-03 03:00:00,BC,4,7372,5966
2020-11-03 04:00:00,BC,5,7373,6045
2020-11-03 05:00:00,BC,6,7374,6365
2020-11-03 06:00:00,BC,7,7375,6955
2020-11-03 07:00:00,BC,8,7376,7590
2020-11-03 08:00:00,BC,9,7377,7803
2020-11-03 09:00:00,BC,10,7378,7831
2020-11-03 10:00:00,BC,11,7379,7924
2020-11-03 11:00:00,BC,12,7380,7918
2020-11-03 12:00:00,BC,13,7381,7963
2020-11-03 13:00:00,BC,14,7382,7873
2020-11-03 14:00:00,BC,15,7383,7733
2020-11-03 15:00:00,BC,16,7384,7813
2020-11-03 16:00:00,BC,17,7385,8150
2020-11-03 17:00:00,BC,18,7386,8454
2020-11-03 18:00:00,BC,19,7387,8218
2020-11-03 19:00:00,BC,20,7388,7916
2020-11-03 20:00:00,BC,21,7389,7609
2020-11-03 21:00:00,BC,22,7390,7232
2020-11-03 22:00:00,BC,23,7391,6821
2020-11-03 23:00:00,BC,24,7392,6427
2020-11-04 00:00:00,BC,1,7393,6124
2020-11-04 01:00:00,BC,2,7394,5954
2020-11-04 02:00:00,BC,3,7395,5840
2020-11-04 03:00:00,BC,4,7396,5807
2020-11-04 04:00:00,BC,5,7397,5883
2020-11-04 05:00:00,BC,6,7398,6225
2020-11-04 06:00:00,BC,7,7399,6772
2020-11-04 07:00:00,BC,8,7400,7433
2020-11-04 08:00:00,BC,9,7401,7624
2020-11-04 09:00:00,BC,10,7402,7526
2020-11-04 10:00:00,BC,11,7403,7646
2020-11-04 11:00:00,BC,12,7404,7619
2020-11-04 12:00:00,BC,13,7405,7592
2020-11-04 13:00:00,BC,14,7406,7552
2020-11-04 14:00:00,BC,15,7407,7842
2020-11-04 15:00:00,BC,16,7408,7718
2020-11-04 16:00:00,BC,17,7409,8033
2020-11-04 17:00:00,BC,18,7410,8299
2020-11-04 18:00:00,BC,19,7411,8070
2020-11-04 19:00:00,BC,20,7412,7765
2020-11-04 20:00:00,BC,21,7413,7445
2020-11-04 21:00:00,BC,22,7414,7057
2020-11-04 22:00:00,BC,23,7415,6630
2020-11-04 23:00:00,BC,24,7416,6246
2020-11-05 00:00:00,BC,1,7417,5936
2020-11-05 01:00:00,BC,2,7418,5806
2020-11-05 02:00:00,BC,3,7419,5728
2020-11-05 03:00:00,BC,4,7420,5722
2020-11-05 04:00:00,BC,5,7421,5853
2020-11-05 05:00:00,BC,6,7422,6182
2020-11-05 06:00:00,BC,7,7423,6793
2020-11-05 07:00:00,BC,8,7424,7398
2020-11-05 08:00:00,BC,9,7425,7634
2020-11-05 09:00:00,BC,10,7426,7704
2020-11-05 10:00:00,BC,11,7427,7723
2020-11-05 11:00:00,BC,12,7428,7737
2020-11-05 12:00:00,BC,13,7429,7769
2020-11-05 13:00:00,BC,14,7430,7655
2020-11-05 14:00:00,BC,15,7431,7571
2020-11-05 15:00:00,BC,16,7432,7623
2020-11-05 16:00:00,BC,17,7433,7957
2020-11-05 17:00:00,BC,18,7434,8436
2020-11-05 18:00:00,BC,19,7435,8295
2020-11-05 19:00:00,BC,20,7436,8071
2020-11-05 20:00:00,BC,21,7437,7786
2020-11-05 21:00:00,BC,22,7438,7394
2020-11-05 22:00:00,BC,23,7439,6940
2020-11-05 23:00:00,BC,24,7440,6584
2020-11-06 00:00:00,BC,1,7441,6331
2020-11-06 01:00:00,BC,2,7442,6220
2020-11-06 02:00:00,BC,3,7443,6158
2020-11-06 03:00:00,BC,4,7444,6199
2020-11-06 04:00:00,BC,5,7445,6338
2020-11-06 05:00:00,BC,6,7446,6688
2020-11-06 06:00:00,BC,7,7447,7418
2020-11-06 07:00:00,BC,8,7448,8078
2020-11-06 08:00:00,BC,9,7449,8262
2020-11-06 09:00:00,BC,10,7450,8207
2020-11-06 10:00:00,BC,11,7451,8101
2020-11-06 11:00:00,BC,12,7452,7949
2020-11-06 12:00:00,BC,13,7453,7905
2020-11-06 13:00:00,BC,14,7454,7792
2020-11-06 14:00:00,BC,15,7455,7646
2020-11-06 15:00:00,BC,16,7456,7680
2020-11-06 16:00:00,BC,17,7457,8038
2020-11-06 17:00:00,BC,18,7458,8517
2020-11-06 18:00:00,BC,19,7459,8423
2020-11-06 19:00:00,BC,20,7460,8251
2020-11-06 20:00:00,BC,21,7461,8015
2020-11-06 21:00:00,BC,22,7462,7730
2020-11-06 22:00:00,BC,23,7463,7331
2020-11-06 23:00:00,BC,24,7464,6955
2020-11-07 00:00:00,BC,1,7465,6659
2020-11-07 01:00:00,BC,2,7466,6513
2020-11-07 02:00:00,BC,3,7467,6455
2020-11-07 03:00:00,BC,4,7468,6464
2020-11-07 04:00:00,BC,5,7469,6521
2020-11-07 05:00:00,BC,6,7470,6675
2020-11-07 06:00:00,BC,7,7471,7014
2020-11-07 07:00:00,BC,8,7472,7413
2020-11-07 08:00:00,BC,9,7473,7802
2020-11-07 09:00:00,BC,10,7474,7983
2020-11-07 10:00:00,BC,11,7475,8052
2020-11-07 11:00:00,BC,12,7476,8005
2020-11-07 12:00:00,BC,13,7477,7926
2020-11-07 13:00:00,BC,14,7478,7809
2020-11-07 14:00:00,BC,15,7479,7746
2020-11-07 15:00:00,BC,16,7480,7757
2020-11-07 16:00:00,BC,17,7481,8150
2020-11-07 17:00:00,BC,18,7482,8520
2020-11-07 18:00:00,BC,19,7483,8419
2020-11-07 19:00:00,BC,20,7484,8206
2020-11-07 20:00:00,BC,21,7485,7986
2020-11-07 21:00:00,BC,22,7486,7735
2020-11-07 22:00:00,BC,23,7487,7379
2020-11-07 23:00:00,BC,24,7488,7010
2020-11-08 00:00:00,BC,1,7489,6784
2020-11-08 01:00:00,BC,2,7490,6661
2020-11-08 02:00:00,BC,3,7491,6598
2020-11-08 03:00:00,BC,4,7492,6600
2020-11-08 04:00:00,BC,5,7493,6675
2020-11-08 05:00:00,BC,6,7494,6842
2020-11-08 06:00:00,BC,7,7495,7141
2020-11-08 07:00:00,BC,8,7496,7506
2020-11-08 08:00:00,BC,9,7497,7822
2020-11-08 09:00:00,BC,10,7498,7938
2020-11-08 10:00:00,BC,11,7499,7907
2020-11-08 11:00:00,BC,12,7500,7880
2020-11-08 12:00:00,BC,13,7501,7820
2020-11-08 13:00:00,BC,14,7502,7697
2020-11-08 14:00:00,BC,15,7503,7611
2020-11-08 15:00:00,BC,16,7504,7762
2020-11-08 16:00:00,BC,17,7505,8292
2020-11-08 17:00:00,BC,18,7506,8872
2020-11-08 18:00:00,BC,19,7507,8760
2020-11-08 19:00:00,BC,20,7508,8574
2020-11-08 20:00:00,BC,21,7509,8327
2020-11-08 21:00:00,BC,22,7510,7948
2020-11-08 22:00:00,BC,23,7511,7493
2020-11-08 23:00:00,BC,24,7512,7129
2020-11-09 00:00:00,BC,1,7513,6886
2020-11-09 01:00:00,BC,2,7514,6816
2020-11-09 02:00:00,BC,3,7515,6809
2020-11-09 03:00:00,BC,4,7516,6864
2020-11-09 04:00:00,BC,5,7517,7013
2020-11-09 05:00:00,BC,6,7518,7346
2020-11-09 06:00:00,BC,7,7519,8045
2020-11-09 07:00:00,BC,8,7520,8752
2020-11-09 08:00:00,BC,9,7521,9001
2020-11-09 09:00:00,BC,10,7522,9023
2020-11-09 10:00:00,BC,11,7523,9033
2020-11-09 11:00:00,BC,12,7524,9013
2020-11-09 12:00:00,BC,13,7525,9038
2020-11-09 13:00:00,BC,14,7526,8994
2020-11-09 14:00:00,BC,15,7527,8947
2020-11-09 15:00:00,BC,16,7528,9085
2020-11-09 16:00:00,BC,17,7529,9480
2020-11-09 17:00:00,BC,18,7530,9795
2020-11-09 18:00:00,BC,19,7531,9544
2020-11-09 19:00:00,BC,20,7532,9211
2020-11-09 20:00:00,BC,21,7533,8844
2020-11-09 21:00:00,BC,22,7534,8427
2020-11-09 22:00:00,BC,23,7535,7934
2020-11-09 23:00:00,BC,24,7536,7472
2020-11-10 00:00:00,BC,1,7537,7151
2020-11-10 01:00:00,BC,2,7538,6988
2020-11-10 02:00:00,BC,3,7539,6933
2020-11-10 03:00:00,BC,4,7540,6884
2020-11-10 04:00:00,BC,5,7541,6976
2020-11-10 05:00:00,BC,6,7542,7282
2020-11-10 06:00:00,BC,7,7543,7880
2020-11-10 07:00:00,BC,8,7544,8583
2020-11-10 08:00:00,BC,9,7545,8828
2020-11-10 09:00:00,BC,10,7546,8850
2020-11-10 10:00:00,BC,11,7547,8800
2020-11-10 11:00:00,BC,12,7548,8723
2020-11-10 12:00:00,BC,13,7549,8662
2020-11-10 13:00:00,BC,14,7550,8560
2020-11-10 14:00:00,BC,15,7551,8501
2020-11-10 15:00:00,BC,16,7552,8576
2020-11-10 16:00:00,BC,17,7553,8938
2020-11-10 17:00:00,BC,18,7554,9285
2020-11-10 18:00:00,BC,19,7555,9063
2020-11-10 19:00:00,BC,20,7556,8773
2020-11-10 20:00:00,BC,21,7557,8484
2020-11-10 21:00:00,BC,22,7558,8132
2020-11-10 22:00:00,BC,23,7559,7744
2020-11-10 23:00:00,BC,24,7560,7358
2020-11-11 00:00:00,BC,1,7561,7003
2020-11-11 01:00:00,BC,2,7562,6814
2020-11-11 02:00:00,BC,3,7563,6727
2020-11-11 03:00:00,BC,4,7564,6719
2020-11-11 04:00:00,BC,5,7565,6837
2020-11-11 05:00:00,BC,6,7566,7088
2020-11-11 06:00:00,BC,7,7567,7420
2020-11-11 07:00:00,BC,8,7568,7824
2020-11-11 08:00:00,BC,9,7569,8162
2020-11-11 09:00:00,BC,10,7570,8368
2020-11-11 10:00:00,BC,11,7571,8426
2020-11-11 11:00:00,BC,12,7572,8395
2020-11-11 12:00:00,BC,13,7573,8385
2020-11-11 13:00:00,BC,14,7574,8322
2020-11-11 14:00:00,BC,15,7575,8260
2020-11-11 15:00:00,BC,16,7576,8370
2020-11-11 16:00:00,BC,17,7577,8757
2020-11-11 17:00:00,BC,18,7578,9099
2020-11-11 18:00:00,BC,19,7579,8890
2020-11-11 19:00:00,BC,20,7580,8572
2020-11-11 20:00:00,BC,21,7581,8278
2020-11-11 21:00:00,BC,22,7582,7904
2020-11-11 22:00:00,BC,23,7583,7463
2020-11-11 23:00:00,BC,24,7584,7080
2020-11-12 00:00:00,BC,1,7585,6842
2020-11-12 01:00:00,BC,2,7586,6739
2020-11-12 02:00:00,BC,3,7587,6706
2020-11-12 03:00:00,BC,4,7588,6718
2020-11-12 04:00:00,BC,5,7589,6858
2020-11-12 05:00:00,BC,6,7590,7165
2020-11-12 06:00:00,BC,7,7591,7839
2020-11-12 07:00:00,BC,8,7592,8517
2020-11-12 08:00:00,BC,9,7593,8714
2020-11-12 09:00:00,BC,10,7594,8787
2020-11-12 10:00:00,BC,11,7595,8720
2020-11-12 11:00:00,BC,12,7596,8750
2020-11-12 12:00:00,BC,13,7597,8828
2020-11-12 13:00:00,BC,14,7598,8813
2020-11-12 14:00:00,BC,15,7599,8861
2020-11-12 15:00:00,BC,16,7600,9042
2020-11-12 16:00:00,BC,17,7601,9438
2020-11-12 17:00:00,BC,18,7602,9690
2020-11-12 18:00:00,BC,19,7603,9423
2020-11-12 19:00:00,BC,20,7604,9111
2020-11-12 20:00:00,BC,21,7605,8761
2020-11-12 21:00:00,BC,22,7606,8318
2020-11-12 22:00:00,BC,23,7607,7793
2020-11-12 23:00:00,BC,24,7608,7363
2020-11-13 00:00:00,BC,1,7609,7063
2020-11-13 01:00:00,BC,2,7610,6850
2020-11-13 02:00:00,BC,3,7611,6783
2020-11-13 03:00:00,BC,4,7612,6800
2020-11-13 04:00:00,BC,5,7613,6929
2020-11-13 05:00:00,BC,6,7614,7258
2020-11-13 06:00:00,BC,7,7615,7830
2020-11-13 07:00:00,BC,8,7616,8463
2020-11-13 08:00:00,BC,9,7617,8831
2020-11-13 09:00:00,BC,10,7618,8875
2020-11-13 10:00:00,BC,11,7619,8883
2020-11-13 11:00:00,BC,12,7620,8775
2020-11-13 12:00:00,BC,13,7621,8602
2020-11-13 13:00:00,BC,14,7622,8460
2020-11-13 14:00:00,BC,15,7623,8414
2020-11-13 15:00:00,BC,16,7624,8557
2020-11-13 16:00:00,BC,17,7625,8954
2020-11-13 17:00:00,BC,18,7626,9243
2020-11-13 18:00:00,BC,19,7627,9021
2020-11-13 19:00:00,BC,20,7628,8720
2020-11-13 20:00:00,BC,21,7629,8423
2020-11-13 21:00:00,BC,22,7630,8056
2020-11-13 22:00:00,BC,23,7631,7663
2020-11-13 23:00:00,BC,24,7632,7245
2020-11-14 00:00:00,BC,1,7633,6937
2020-11-14 01:00:00,BC,2,7634,6782
2020-11-14 02:00:00,BC,3,7635,6672
2020-11-14 03:00:00,BC,4,7636,6669
2020-11-14 04:00:00,BC,5,7637,6709
2020-11-14 05:00:00,BC,6,7638,6912
2020-11-14 06:00:00,BC,7,7639,7260
2020-11-14 07:00:00,BC,8,7640,7646
2020-11-14 08:00:00,BC,9,7641,7957
2020-11-14 09:00:00,BC,10,7642,8119
2020-11-14 10:00:00,BC,11,7643,8176
2020-11-14 11:00:00,BC,12,7644,8275
2020-11-14 12:00:00,BC,13,7645,8288
2020-11-14 13:00:00,BC,14,7646,8257
2020-11-14 14:00:00,BC,15,7647,8239
2020-11-14 15:00:00,BC,16,7648,8373
2020-11-14 16:00:00,BC,17,7649,8760
2020-11-14 17:00:00,BC,18,7650,8997
2020-11-14 18:00:00,BC,19,7651,8814
2020-11-14 19:00:00,BC,20,7652,8570
2020-11-14 20:00:00,BC,21,7653,8263
2020-11-14 21:00:00,BC,22,7654,7958
2020-11-14 22:00:00,BC,23,7655,7566
2020-11-14 23:00:00,BC,24,7656,7168
2020-11-15 00:00:00,BC,1,7657,6877
2020-11-15 01:00:00,BC,2,7658,6753
2020-11-15 02:00:00,BC,3,7659,6670
2020-11-15 03:00:00,BC,4,7660,6624
2020-11-15 04:00:00,BC,5,7661,6667
2020-11-15 05:00:00,BC,6,7662,6800
2020-11-15 06:00:00,BC,7,7663,7046
2020-11-15 07:00:00,BC,8,7664,7391
2020-11-15 08:00:00,BC,9,7665,7684
2020-11-15 09:00:00,BC,10,7666,7882
2020-11-15 10:00:00,BC,11,7667,7909
2020-11-15 11:00:00,BC,12,7668,7918
2020-11-15 12:00:00,BC,13,7669,7950
2020-11-15 13:00:00,BC,14,7670,7931
2020-11-15 14:00:00,BC,15,7671,7884
2020-11-15 15:00:00,BC,16,7672,8044
2020-11-15 16:00:00,BC,17,7673,8511
2020-11-15 17:00:00,BC,18,7674,8922
2020-11-15 18:00:00,BC,19,7675,8742
2020-11-15 19:00:00,BC,20,7676,8464
2020-11-15 20:00:00,BC,21,7677,8196
2020-11-15 21:00:00,BC,22,7678,7798
2020-11-15 22:00:00,BC,23,7679,7370
2020-11-15 23:00:00,BC,24,7680,6950
2020-11-16 00:00:00,BC,1,7681,6656
2020-11-16 01:00:00,BC,2,7682,6538
2020-11-16 02:00:00,BC,3,7683,6520
2020-11-16 03:00:00,BC,4,7684,6525
2020-11-16 04:00:00,BC,5,7685,6673
2020-11-16 05:00:00,BC,6,7686,7012
2020-11-16 06:00:00,BC,7,7687,7649
2020-11-16 07:00:00,BC,8,7688,8366
2020-11-16 08:00:00,BC,9,7689,8582
2020-11-16 09:00:00,BC,10,7690,8670
2020-11-16 10:00:00,BC,11,7691,8698
2020-11-16 11:00:00,BC,12,7692,8780
2020-11-16 12:00:00,BC,13,7693,8871
2020-11-16 13:00:00,BC,14,7694,8867
2020-11-16 14:00:00,BC,15,7695,8892
2020-11-16 15:00:00,BC,16,7696,9084
2020-11-16 16:00:00,BC,17,7697,9498
2020-11-16 17:00:00,BC,18,7698,9709
2020-11-16 18:00:00,BC,19,7699,9500
2020-11-16 19:00:00,BC,20,7700,9203
2020-11-16 20:00:00,BC,21,7701,8816
2020-11-16 21:00:00,BC,22,7702,8354
2020-11-16 22:00:00,BC,23,7703,7831
2020-11-16 23:00:00,BC,24,7704,7284
2020-11-17 00:00:00,BC,1,7705,6872
2020-11-17 01:00:00,BC,2,7706,6699
2020-11-17 02:00:00,BC,3,7707,6619
2020-11-17 03:00:00,BC,4,7708,6614
2020-11-17 04:00:00,BC,5,7709,6718
2020-11-17 05:00:00,BC,6,7710,7058
2020-11-17 06:00:00,BC,7,7711,7657
2020-11-17 07:00:00,BC,8,7712,8400
2020-11-17 08:00:00,BC,9,7713,8491
2020-11-17 09:00:00,BC,10,7714,8539
2020-11-17 10:00:00,BC,11,7715,8466
2020-11-17 11:00:00,BC,12,7716,8390
2020-11-17 12:00:00,BC,13,7717,8379
2020-11-17 13:00:00,BC,14,7718,8242
2020-11-17 14:00:00,BC,15,7719,8177
2020-11-17 15:00:00,BC,16,7720,8244
2020-11-17 16:00:00,BC,17,7721,8617
2020-11-17 17:00:00,BC,18,7722,8926
2020-11-17 18:00:00,BC,19,7723,8759
2020-11-17 19:00:00,BC,20,7724,8476
2020-11-17 20:00:00,BC,21,7725,8155
2020-11-17 21:00:00,BC,22,7726,7800
2020-11-17 22:00:00,BC,23,7727,7360
2020-11-17 23:00:00,BC,24,7728,6953
2020-11-18 00:00:00,BC,1,7729,6598
2020-11-18 01:00:00,BC,2,7730,6441
2020-11-18 02:00:00,BC,3,7731,6338
2020-11-18 03:00:00,BC,4,7732,6368
2020-11-18 04:00:00,BC,5,7733,6443
2020-11-18 05:00:00,BC,6,7734,6757
2020-11-18 06:00:00,BC,7,7735,7356
2020-11-18 07:00:00,BC,8,7736,8079
2020-11-18 08:00:00,BC,9,7737,8336
2020-11-18 09:00:00,BC,10,7738,8381
2020-11-18 10:00:00,BC,11,7739,8445
2020-11-18 11:00:00,BC,12,7740,8493
2020-11-18 12:00:00,BC,13,7741,8523
2020-11-18 13:00:00,BC,14,7742,8497
2020-11-18 14:00:00,BC,15,7743,8481
2020-11-18 15:00:00,BC,16,7744,8566
2020-11-18 16:00:00,BC,17,7745,8948
2020-11-18 17:00:00,BC,18,7746,9286
2020-11-18 18:00:00,BC,19,7747,9113
2020-11-18 19:00:00,BC,20,7748,8843
2020-11-18 20:00:00,BC,21,7749,8499
2020-11-18 21:00:00,BC,22,7750,8121
2020-11-18 22:00:00,BC,23,7751,7609
2020-11-18 23:00:00,BC,24,7752,7180
2020-11-19 00:00:00,BC,1,7753,7192
2020-11-19 01:00:00,BC,2,7754,6731
2020-11-19 02:00:00,BC,3,7755,6609
2020-11-19 03:00:00,BC,4,7756,6647
2020-11-19 04:00:00,BC,5,7757,6801
2020-11-19 05:00:00,BC,6,7758,7167
2020-11-19 06:00:00,BC,7,7759,7805
2020-11-19 07:00:00,BC,8,7760,8509
2020-11-19 08:00:00,BC,9,7761,8727
2020-11-19 09:00:00,BC,10,7762,8639
2020-11-19 10:00:00,BC,11,7763,8538
2020-11-19 11:00:00,BC,12,7764,8465
2020-11-19 12:00:00,BC,13,7765,8491
2020-11-19 13:00:00,BC,14,7766,8441
2020-11-19 14:00:00,BC,15,7767,8418
2020-11-19 15:00:00,BC,16,7768,8564
2020-11-19 16:00:00,BC,17,7769,8995
2020-11-19 17:00:00,BC,18,7770,9324
2020-11-19 18:00:00,BC,19,7771,9175
2020-11-19 19:00:00,BC,20,7772,8890
