REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDAGRBC1C05,WTRGRCBC1,21,2024,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,21,2025,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,21,2026,0.027
REGION1,LNDAGRBC1C05,WTRSURBC1,21,2021,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,21,2022,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,21,2023,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,21,2024,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,21,2025,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,21,2026,0.50
REGION1,LNDAGRBC1C05,CRPOTH,22,2022,0.0
REGION1,LNDAGRBC1C05,CRPOTH,22,2024,0.0
REGION1,LNDAGRBC1C05,CRPOTH,22,2026,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,22,2022,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,22,2024,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,22,2026,0.0
REGION1,LNDAGRBC1C05,WTRGRCBC1,22,2021,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,22,2022,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,22,2023,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,22,2024,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,22,2025,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,22,2026,0.027
REGION1,LNDAGRBC1C05,WTRSURBC1,22,2021,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,22,2022,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,22,2023,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,22,2024,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,22,2025,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,22,2026,0.50
REGION1,LNDAGRBC1C05,CRPOTH,23,2022,0.0
REGION1,LNDAGRBC1C05,CRPOTH,23,2024,0.0
REGION1,LNDAGRBC1C05,CRPOTH,23,2026,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,23,2022,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,23,2024,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,23,2026,0.0
REGION1,LNDAGRBC1C05,WTRGRCBC1,23,2021,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,23,2022,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,23,2023,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,23,2024,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,23,2025,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,23,2026,0.027
REGION1,LNDAGRBC1C05,WTRSURBC1,23,2021,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,23,2022,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,23,2023,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,23,2024,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,23,2025,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,23,2026,0.50
REGION1,LNDAGRBC1C05,CRPOTH,24,2022,0.0
REGION1,LNDAGRBC1C05,CRPOTH,24,2024,0.0
REGION1,LNDAGRBC1C05,CRPOTH,24,2026,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,24,2022,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,24,2024,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,24,2026,0.0
REGION1,LNDAGRBC1C05,WTRGRCBC1,24,2021,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,24,2022,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,24,2023,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,24,2024,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,24,2025,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,24,2026,0.027
REGION1,LNDAGRBC1C05,WTRSURBC1,24,2021,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,24,2022,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,24,2023,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,24,2024,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,24,2025,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,24,2026,0.50
REGION1,LNDAGRBC1C05,CRPOTH,25,2022,0.0
REGION1,LNDAGRBC1C05,CRPOTH,25,2024,0.0
REGION1,LNDAGRBC1C05,CRPOTH,25,2026,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,25,2022,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,25,2024,0.0
REGION1,LNDAGRBC1C05,WTREVTBC1,25,2026,0.0
REGION1,LNDAGRBC1C05,WTRGRCBC1,25,2021,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,25,2022,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,25,2023,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,25,2024,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,25,2025,0.027
REGION1,LNDAGRBC1C05,WTRGRCBC1,25,2026,0.027
REGION1,LNDAGRBC1C05,WTRSURBC1,25,2021,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,25,2022,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,25,2023,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,25,2024,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,25,2025,0.50
REGION1,LNDAGRBC1C05,WTRSURBC1,25,2026,0.50
REGION1,LNDAGRBC1C05,CRPPEA,26,2021,0.18
REGION1,LNDAGRBC1C05,CRPPEA,26,2022,0.18
REGION1,LNDAGRBC1C05,CRPPEA,26,2023,0.18
REGION1,LNDAGRBC1C05,CRPPEA,26,2024,0.18
REGION1,LNDAGRBC1C05,CRPPEA,26,2025,0.18
REGION1,LNDAGRBC1C05,CRPPEA,26,2026,0.18
REGION1,LNDAGRBC1C05,WTREVTBC1,26,2021,0.28
REGION1,LNDAGRBC1C05,WTREVTBC1,26,2022,0.28
REGION1,LNDAGRBC1C05,WTREVTBC1,26,2023,0.28
REGION1,LNDAGRBC1C05,WTREVTBC1,26,2024,0.28
REGION1,LNDAGRBC1C05,WTREVTBC1,26,2025,0.28
REGION1,LNDAGRBC1C05,WTREVTBC1,26,2026,0.28
REGION1,LNDAGRBC1C05,WTRGRCBC1,26,2021,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,26,2022,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,26,2023,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,26,2024,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,26,2025,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,26,2026,0.015
REGION1,LNDAGRBC1C05,WTRSURBC1,26,2021,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,26,2022,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,26,2023,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,26,2024,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,26,2025,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,26,2026,0.28
REGION1,LNDAGRBC1C05,CRPPEA,27,2021,0.12
REGION1,LNDAGRBC1C05,CRPPEA,27,2022,0.12
REGION1,LNDAGRBC1C05,CRPPEA,27,2023,0.12
REGION1,LNDAGRBC1C05,CRPPEA,27,2024,0.12
REGION1,LNDAGRBC1C05,CRPPEA,27,2025,0.12
REGION1,LNDAGRBC1C05,CRPPEA,27,2026,0.12
REGION1,LNDAGRBC1C05,WTREVTBC1,27,2021,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,27,2022,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,27,2023,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,27,2024,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,27,2025,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,27,2026,0.26
REGION1,LNDAGRBC1C05,WTRGRCBC1,27,2021,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,27,2022,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,27,2023,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,27,2024,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,27,2025,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,27,2026,0.015
REGION1,LNDAGRBC1C05,WTRSURBC1,27,2021,0.29
REGION1,LNDAGRBC1C05,WTRSURBC1,27,2022,0.29
REGION1,LNDAGRBC1C05,WTRSURBC1,27,2023,0.29
REGION1,LNDAGRBC1C05,WTRSURBC1,27,2024,0.29
REGION1,LNDAGRBC1C05,WTRSURBC1,27,2025,0.29
REGION1,LNDAGRBC1C05,WTRSURBC1,27,2026,0.29
REGION1,LNDAGRBC1C05,CRPPEA,28,2021,0.16
REGION1,LNDAGRBC1C05,CRPPEA,28,2022,0.16
REGION1,LNDAGRBC1C05,CRPPEA,28,2023,0.16
REGION1,LNDAGRBC1C05,CRPPEA,28,2024,0.16
REGION1,LNDAGRBC1C05,CRPPEA,28,2025,0.16
REGION1,LNDAGRBC1C05,CRPPEA,28,2026,0.16
REGION1,LNDAGRBC1C05,WTREVTBC1,28,2021,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,28,2022,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,28,2023,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,28,2024,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,28,2025,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,28,2026,0.26
REGION1,LNDAGRBC1C05,WTRGRCBC1,28,2021,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,28,2022,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,28,2023,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,28,2024,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,28,2025,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,28,2026,0.014
REGION1,LNDAGRBC1C05,WTRSURBC1,28,2021,0.26
REGION1,LNDAGRBC1C05,WTRSURBC1,28,2022,0.26
REGION1,LNDAGRBC1C05,WTRSURBC1,28,2023,0.26
REGION1,LNDAGRBC1C05,WTRSURBC1,28,2024,0.26
REGION1,LNDAGRBC1C05,WTRSURBC1,28,2025,0.26
REGION1,LNDAGRBC1C05,WTRSURBC1,28,2026,0.26
REGION1,LNDAGRBC1C05,CRPPEA,29,2021,0.11
REGION1,LNDAGRBC1C05,CRPPEA,29,2022,0.11
REGION1,LNDAGRBC1C05,CRPPEA,29,2023,0.11
REGION1,LNDAGRBC1C05,CRPPEA,29,2024,0.11
REGION1,LNDAGRBC1C05,CRPPEA,29,2025,0.11
REGION1,LNDAGRBC1C05,CRPPEA,29,2026,0.11
REGION1,LNDAGRBC1C05,WTREVTBC1,29,2021,0.25
REGION1,LNDAGRBC1C05,WTREVTBC1,29,2022,0.25
REGION1,LNDAGRBC1C05,WTREVTBC1,29,2023,0.25
REGION1,LNDAGRBC1C05,WTREVTBC1,29,2024,0.25
REGION1,LNDAGRBC1C05,WTREVTBC1,29,2025,0.25
REGION1,LNDAGRBC1C05,WTREVTBC1,29,2026,0.25
REGION1,LNDAGRBC1C05,WTRGRCBC1,29,2021,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,29,2022,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,29,2023,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,29,2024,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,29,2025,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,29,2026,0.014
REGION1,LNDAGRBC1C05,WTRSURBC1,29,2021,0.27
REGION1,LNDAGRBC1C05,WTRSURBC1,29,2022,0.27
REGION1,LNDAGRBC1C05,WTRSURBC1,29,2023,0.27
REGION1,LNDAGRBC1C05,WTRSURBC1,29,2024,0.27
REGION1,LNDAGRBC1C05,WTRSURBC1,29,2025,0.27
REGION1,LNDAGRBC1C05,WTRSURBC1,29,2026,0.27
REGION1,LNDAGRBC1C05,CRPPEA,30,2021,0.062
REGION1,LNDAGRBC1C05,CRPPEA,30,2022,0.062
REGION1,LNDAGRBC1C05,CRPPEA,30,2023,0.062
REGION1,LNDAGRBC1C05,CRPPEA,30,2024,0.062
REGION1,LNDAGRBC1C05,CRPPEA,30,2025,0.062
REGION1,LNDAGRBC1C05,CRPPEA,30,2026,0.062
REGION1,LNDAGRBC1C05,WTREVTBC1,30,2021,0.23
REGION1,LNDAGRBC1C05,WTREVTBC1,30,2022,0.23
REGION1,LNDAGRBC1C05,WTREVTBC1,30,2023,0.23
REGION1,LNDAGRBC1C05,WTREVTBC1,30,2024,0.23
REGION1,LNDAGRBC1C05,WTREVTBC1,30,2025,0.23
REGION1,LNDAGRBC1C05,WTREVTBC1,30,2026,0.23
REGION1,LNDAGRBC1C05,WTRGRCBC1,30,2021,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,30,2022,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,30,2023,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,30,2024,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,30,2025,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,30,2026,0.015
REGION1,LNDAGRBC1C05,WTRSURBC1,30,2021,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,30,2022,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,30,2023,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,30,2024,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,30,2025,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,30,2026,0.28
REGION1,LNDAGRBC1C05,CRPPTW,31,2021,0.51
REGION1,LNDAGRBC1C05,CRPPTW,31,2022,0.51
REGION1,LNDAGRBC1C05,CRPPTW,31,2023,0.51
REGION1,LNDAGRBC1C05,CRPPTW,31,2024,0.51
REGION1,LNDAGRBC1C05,CRPPTW,31,2025,0.51
REGION1,LNDAGRBC1C05,CRPPTW,31,2026,0.51
REGION1,LNDAGRBC1C05,WTREVTBC1,31,2021,0.29
REGION1,LNDAGRBC1C05,WTREVTBC1,31,2022,0.29
REGION1,LNDAGRBC1C05,WTREVTBC1,31,2023,0.29
REGION1,LNDAGRBC1C05,WTREVTBC1,31,2024,0.29
REGION1,LNDAGRBC1C05,WTREVTBC1,31,2025,0.29
REGION1,LNDAGRBC1C05,WTREVTBC1,31,2026,0.29
REGION1,LNDAGRBC1C05,WTRGRCBC1,31,2021,0.016
REGION1,LNDAGRBC1C05,WTRGRCBC1,31,2022,0.016
REGION1,LNDAGRBC1C05,WTRGRCBC1,31,2023,0.016
REGION1,LNDAGRBC1C05,WTRGRCBC1,31,2024,0.016
REGION1,LNDAGRBC1C05,WTRGRCBC1,31,2025,0.016
REGION1,LNDAGRBC1C05,WTRGRCBC1,31,2026,0.016
REGION1,LNDAGRBC1C05,WTRSURBC1,31,2021,0.29
REGION1,LNDAGRBC1C05,WTRSURBC1,31,2022,0.29
REGION1,LNDAGRBC1C05,WTRSURBC1,31,2023,0.29
REGION1,LNDAGRBC1C05,WTRSURBC1,31,2024,0.29
REGION1,LNDAGRBC1C05,WTRSURBC1,31,2025,0.29
REGION1,LNDAGRBC1C05,WTRSURBC1,31,2026,0.29
REGION1,LNDAGRBC1C05,CRPPTW,32,2021,0.33
REGION1,LNDAGRBC1C05,CRPPTW,32,2022,0.33
REGION1,LNDAGRBC1C05,CRPPTW,32,2023,0.33
REGION1,LNDAGRBC1C05,CRPPTW,32,2024,0.33
REGION1,LNDAGRBC1C05,CRPPTW,32,2025,0.33
REGION1,LNDAGRBC1C05,CRPPTW,32,2026,0.33
REGION1,LNDAGRBC1C05,WTREVTBC1,32,2021,0.28
REGION1,LNDAGRBC1C05,WTREVTBC1,32,2022,0.28
REGION1,LNDAGRBC1C05,WTREVTBC1,32,2023,0.28
REGION1,LNDAGRBC1C05,WTREVTBC1,32,2024,0.28
REGION1,LNDAGRBC1C05,WTREVTBC1,32,2025,0.28
REGION1,LNDAGRBC1C05,WTREVTBC1,32,2026,0.28
REGION1,LNDAGRBC1C05,WTRGRCBC1,32,2021,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,32,2022,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,32,2023,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,32,2024,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,32,2025,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,32,2026,0.015
REGION1,LNDAGRBC1C05,WTRSURBC1,32,2021,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,32,2022,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,32,2023,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,32,2024,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,32,2025,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,32,2026,0.28
REGION1,LNDAGRBC1C05,CRPPTW,33,2021,0.44
REGION1,LNDAGRBC1C05,CRPPTW,33,2022,0.44
REGION1,LNDAGRBC1C05,CRPPTW,33,2023,0.44
REGION1,LNDAGRBC1C05,CRPPTW,33,2024,0.44
REGION1,LNDAGRBC1C05,CRPPTW,33,2025,0.44
REGION1,LNDAGRBC1C05,CRPPTW,33,2026,0.44
REGION1,LNDAGRBC1C05,WTREVTBC1,33,2021,0.27
REGION1,LNDAGRBC1C05,WTREVTBC1,33,2022,0.27
REGION1,LNDAGRBC1C05,WTREVTBC1,33,2023,0.27
REGION1,LNDAGRBC1C05,WTREVTBC1,33,2024,0.27
REGION1,LNDAGRBC1C05,WTREVTBC1,33,2025,0.27
REGION1,LNDAGRBC1C05,WTREVTBC1,33,2026,0.27
REGION1,LNDAGRBC1C05,WTRGRCBC1,33,2021,0.013
REGION1,LNDAGRBC1C05,WTRGRCBC1,33,2022,0.013
REGION1,LNDAGRBC1C05,WTRGRCBC1,33,2023,0.013
REGION1,LNDAGRBC1C05,WTRGRCBC1,33,2024,0.013
REGION1,LNDAGRBC1C05,WTRGRCBC1,33,2025,0.013
REGION1,LNDAGRBC1C05,WTRGRCBC1,33,2026,0.013
REGION1,LNDAGRBC1C05,WTRSURBC1,33,2021,0.25
REGION1,LNDAGRBC1C05,WTRSURBC1,33,2022,0.25
REGION1,LNDAGRBC1C05,WTRSURBC1,33,2023,0.25
REGION1,LNDAGRBC1C05,WTRSURBC1,33,2024,0.25
REGION1,LNDAGRBC1C05,WTRSURBC1,33,2025,0.25
REGION1,LNDAGRBC1C05,WTRSURBC1,33,2026,0.25
REGION1,LNDAGRBC1C05,CRPPTW,34,2021,0.31
REGION1,LNDAGRBC1C05,CRPPTW,34,2022,0.31
REGION1,LNDAGRBC1C05,CRPPTW,34,2023,0.31
REGION1,LNDAGRBC1C05,CRPPTW,34,2024,0.31
REGION1,LNDAGRBC1C05,CRPPTW,34,2025,0.31
REGION1,LNDAGRBC1C05,CRPPTW,34,2026,0.31
REGION1,LNDAGRBC1C05,WTREVTBC1,34,2021,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,34,2022,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,34,2023,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,34,2024,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,34,2025,0.26
REGION1,LNDAGRBC1C05,WTREVTBC1,34,2026,0.26
REGION1,LNDAGRBC1C05,WTRGRCBC1,34,2021,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,34,2022,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,34,2023,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,34,2024,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,34,2025,0.014
REGION1,LNDAGRBC1C05,WTRGRCBC1,34,2026,0.014
REGION1,LNDAGRBC1C05,WTRSURBC1,34,2021,0.26
REGION1,LNDAGRBC1C05,WTRSURBC1,34,2022,0.26
REGION1,LNDAGRBC1C05,WTRSURBC1,34,2023,0.26
REGION1,LNDAGRBC1C05,WTRSURBC1,34,2024,0.26
REGION1,LNDAGRBC1C05,WTRSURBC1,34,2025,0.26
REGION1,LNDAGRBC1C05,WTRSURBC1,34,2026,0.26
REGION1,LNDAGRBC1C05,CRPPTW,35,2021,0.17
REGION1,LNDAGRBC1C05,CRPPTW,35,2022,0.17
REGION1,LNDAGRBC1C05,CRPPTW,35,2023,0.17
REGION1,LNDAGRBC1C05,CRPPTW,35,2024,0.17
REGION1,LNDAGRBC1C05,CRPPTW,35,2025,0.17
REGION1,LNDAGRBC1C05,CRPPTW,35,2026,0.17
REGION1,LNDAGRBC1C05,WTREVTBC1,35,2021,0.24
REGION1,LNDAGRBC1C05,WTREVTBC1,35,2022,0.24
REGION1,LNDAGRBC1C05,WTREVTBC1,35,2023,0.24
REGION1,LNDAGRBC1C05,WTREVTBC1,35,2024,0.24
REGION1,LNDAGRBC1C05,WTREVTBC1,35,2025,0.24
REGION1,LNDAGRBC1C05,WTREVTBC1,35,2026,0.24
REGION1,LNDAGRBC1C05,WTRGRCBC1,35,2021,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,35,2022,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,35,2023,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,35,2024,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,35,2025,0.015
REGION1,LNDAGRBC1C05,WTRGRCBC1,35,2026,0.015
REGION1,LNDAGRBC1C05,WTRSURBC1,35,2021,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,35,2022,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,35,2023,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,35,2024,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,35,2025,0.28
REGION1,LNDAGRBC1C05,WTRSURBC1,35,2026,0.28
REGION1,LNDAGRBC1C05,CRPRAP,36,2021,0.18
REGION1,LNDAGRBC1C05,CRPRAP,36,2022,0.18
REGION1,LNDAGRBC1C05,CRPRAP,36,2023,0.18
REGION1,LNDAGRBC1C05,CRPRAP,36,2024,0.18
REGION1,LNDAGRBC1C05,CRPRAP,36,2025,0.18
REGION1,LNDAGRBC1C05,CRPRAP,36,2026,0.18
REGION1,LNDAGRBC1C05,WTREVTBC1,36,2021,0.36
REGION1,LNDAGRBC1C05,WTREVTBC1,36,2022,0.36
REGION1,LNDAGRBC1C05,WTREVTBC1,36,2023,0.36
REGION1,LNDAGRBC1C05,WTREVTBC1,36,2024,0.36
REGION1,LNDAGRBC1C05,WTREVTBC1,36,2025,0.36
REGION1,LNDAGRBC1C05,WTREVTBC1,36,2026,0.36
REGION1,LNDAGRBC1C05,WTRGRCBC1,36,2021,0.012
REGION1,LNDAGRBC1C05,WTRGRCBC1,36,2022,0.012
REGION1,LNDAGRBC1C05,WTRGRCBC1,36,2023,0.012
REGION1,LNDAGRBC1C05,WTRGRCBC1,36,2024,0.012
REGION1,LNDAGRBC1C05,WTRGRCBC1,36,2025,0.012
REGION1,LNDAGRBC1C05,WTRGRCBC1,36,2026,0.012
REGION1,LNDAGRBC1C05,WTRSURBC1,36,2021,0.23
REGION1,LNDAGRBC1C05,WTRSURBC1,36,2022,0.23
REGION1,LNDAGRBC1C05,WTRSURBC1,36,2023,0.23
REGION1,LNDAGRBC1C05,WTRSURBC1,36,2024,0.23
REGION1,LNDAGRBC1C05,WTRSURBC1,36,2025,0.23
REGION1,LNDAGRBC1C05,WTRSURBC1,36,2026,0.23
REGION1,LNDAGRBC1C05,CRPRAP,37,2021,0.11
REGION1,LNDAGRBC1C05,CRPRAP,37,2022,0.11
REGION1,LNDAGRBC1C05,CRPRAP,37,2023,0.11
REGION1,LNDAGRBC1C05,CRPRAP,37,2024,0.11
REGION1,LNDAGRBC1C05,CRPRAP,37,2025,0.11
REGION1,LNDAGRBC1C05,CRPRAP,37,2026,0.11
REGION1,LNDAGRBC1C05,WTREVTBC1,37,2021,0.34
REGION1,LNDAGRBC1C05,WTREVTBC1,37,2022,0.34
REGION1,LNDAGRBC1C05,WTREVTBC1,37,2023,0.34
REGION1,LNDAGRBC1C05,WTREVTBC1,37,2024,0.34
REGION1,LNDAGRBC1C05,WTREVTBC1,37,2025,0.34
REGION1,LNDAGRBC1C05,WTREVTBC1,37,2026,0.34
REGION1,LNDAGRBC1C05,WTRGRCBC1,37,2021,0.012
REGION1,LNDAGRBC1C05,WTRGRCBC1,37,2022,0.012
REGION1,LNDAGRBC1C05,WTRGRCBC1,37,2023,0.012
REGION1,LNDAGRBC1C05,WTRGRCBC1,37,2024,0.012
REGION1,LNDAGRBC1C05,WTRGRCBC1,37,2025,0.012
REGION1,LNDAGRBC1C05,WTRGRCBC1,37,2026,0.012
REGION1,LNDAGRBC1C05,WTRSURBC1,37,2021,0.23
REGION1,LNDAGRBC1C05,WTRSURBC1,37,2022,0.23
REGION1,LNDAGRBC1C05,WTRSURBC1,37,2023,0.23
REGION1,LNDAGRBC1C05,WTRSURBC1,37,2024,0.23
REGION1,LNDAGRBC1C05,WTRSURBC1,37,2025,0.23
REGION1,LNDAGRBC1C05,WTRSURBC1,37,2026,0.23
REGION1,LNDAGRBC1C05,CRPRAP,38,2021,0.16
REGION1,LNDAGRBC1C05,CRPRAP,38,2022,0.16
REGION1,LNDAGRBC1C05,CRPRAP,38,2023,0.16
REGION1,LNDAGRBC1C05,CRPRAP,38,2024,0.16
REGION1,LNDAGRBC1C05,CRPRAP,38,2025,0.16
REGION1,LNDAGRBC1C05,CRPRAP,38,2026,0.16
REGION1,LNDAGRBC1C05,WTREVTBC1,38,2021,0.33
REGION1,LNDAGRBC1C05,WTREVTBC1,38,2022,0.33
REGION1,LNDAGRBC1C05,WTREVTBC1,38,2023,0.33
REGION1,LNDAGRBC1C05,WTREVTBC1,38,2024,0.33
REGION1,LNDAGRBC1C05,WTREVTBC1,38,2025,0.33
REGION1,LNDAGRBC1C05,WTREVTBC1,38,2026,0.33
REGION1,LNDAGRBC1C05,WTRGRCBC1,38,2021,0.010
REGION1,LNDAGRBC1C05,WTRGRCBC1,38,2022,0.010
REGION1,LNDAGRBC1C05,WTRGRCBC1,38,2023,0.010
REGION1,LNDAGRBC1C05,WTRGRCBC1,38,2024,0.010
REGION1,LNDAGRBC1C05,WTRGRCBC1,38,2025,0.010
REGION1,LNDAGRBC1C05,WTRGRCBC1,38,2026,0.010
REGION1,LNDAGRBC1C05,WTRSURBC1,38,2021,0.19
REGION1,LNDAGRBC1C05,WTRSURBC1,38,2022,0.19
REGION1,LNDAGRBC1C05,WTRSURBC1,38,2023,0.19
REGION1,LNDAGRBC1C05,WTRSURBC1,38,2024,0.19
REGION1,LNDAGRBC1C05,WTRSURBC1,38,2025,0.19
REGION1,LNDAGRBC1C05,WTRSURBC1,38,2026,0.19
REGION1,LNDAGRBC1C05,CRPRAP,39,2021,0.10
REGION1,LNDAGRBC1C05,CRPRAP,39,2022,0.10
REGION1,LNDAGRBC1C05,CRPRAP,39,2023,0.10
REGION1,LNDAGRBC1C05,CRPRAP,39,2024,0.10
REGION1,LNDAGRBC1C05,CRPRAP,39,2025,0.10
REGION1,LNDAGRBC1C05,CRPRAP,39,2026,0.10
REGION1,LNDAGRBC1C05,WTREVTBC1,39,2021,0.32
REGION1,LNDAGRBC1C05,WTREVTBC1,39,2022,0.32
